2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.enableOSShortcuts = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.enableKeyMappings = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.languageSpecificKeyMappingsEnabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.selectedLanguage = ""
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.cmdKeyFilterType = "none"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.maxMappings = "25"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping0.mappingKey = "0"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping0.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping0.fromHost = "GUI Z"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping0.toGuest = "CONTROL Z"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping1.mappingKey = "1"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping1.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping1.fromHost = "GUI X"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping1.toGuest = "CONTROL X"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping2.mappingKey = "2"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping2.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping2.fromHost = "GUI C"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping2.toGuest = "CONTROL C"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping3.mappingKey = "3"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping3.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping3.fromHost = "GUI V"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping3.toGuest = "CONTROL V"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping4.mappingKey = "4"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping4.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping4.fromHost = "GUI P"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping4.toGuest = "CONTROL P"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping5.mappingKey = "5"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping5.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping5.fromHost = "GUI A"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping5.toGuest = "CONTROL A"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping6.mappingKey = "6"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping6.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping6.fromHost = "GUI S"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping6.toGuest = "CONTROL S"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping7.mappingKey = "7"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping7.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping7.fromHost = "GUI F"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping7.toGuest = "0x03d"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping8.mappingKey = "8"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping8.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping8.fromHost = "GUI W"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping8.toGuest = "ALT 0x03e"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping9.mappingKey = "9"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping9.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping9.fromHost = "CONTROL ALT 0xe"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping9.toGuest = "CONTROL ALT 0x153"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping10.mappingKey = "10"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping10.enabled = "FALSE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping10.fromHost = "0x11c"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping10.toGuest = "0x138"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping11.mappingKey = "11"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping11.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping11.fromHost = "Mouse1 Control"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping11.toGuest = "Mouse2"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping12.mappingKey = "12"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping12.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping12.fromHost = "Mouse1 GUI"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping12.toGuest = "Mouse3"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping13.mappingKey = "13"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping13.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping13.fromHost = "GUI CONTROL"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping13.toGuest = "Ungrab"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping14.mappingKey = "14"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping14.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping14.fromHost = "GUI CONTROL F"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping14.toGuest = "Fullscreen"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping15.mappingKey = "15"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping15.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping15.fromHost = "GUI CONTROL U"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping15.toGuest = "Unity"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping16.mappingKey = "16"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping16.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping16.fromHost = "GUI SHIFT U"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping16.toGuest = "Unity"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping17.mappingKey = "17"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping17.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping17.fromHost = "GUI CONTROL S"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping17.toGuest = "SingleWindow"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping18.mappingKey = "18"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping18.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping18.fromHost = "GUI 0x029"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping18.toGuest = "CycleWindow"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping19.mappingKey = "19"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping19.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping19.fromHost = "GUI SHIFT 0x029"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping19.toGuest = "CycleWindowReverse"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping20.mappingKey = "20"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping20.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping20.fromHost = "GUI H"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping20.toGuest = "HideApplication"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping21.mappingKey = "21"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping21.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping21.fromHost = "GUI M"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping21.toGuest = "MinimizeWindow"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping22.mappingKey = "22"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping22.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping22.fromHost = "GUI Q"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping22.toGuest = "Quit"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping23.mappingKey = "23"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping23.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping23.fromHost = "GUI SHIFT M"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping23.toGuest = "ToggleHideMenu"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping24.mappingKey = "24"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping24.enabled = "FALSE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping24.fromHost = "GUI E"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile2.mapping24.toGuest = "Settings"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.profileKey = "52e9203d-19b6-55a2-fbf8-a5a1b110d9df"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.profileName = "Windows 8 Profile"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.profileType = "windows8"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.enableOSShortcuts = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.enableKeyMappings = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.languageSpecificKeyMappingsEnabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.selectedLanguage = ""
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.cmdKeyFilterType = "none"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.maxMappings = "33"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping0.mappingKey = "0"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping0.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping0.fromHost = "GUI Z"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping0.toGuest = "CONTROL Z"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping1.mappingKey = "1"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping1.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping1.fromHost = "GUI X"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping1.toGuest = "CONTROL X"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping2.mappingKey = "2"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping2.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping2.fromHost = "GUI C"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping2.toGuest = "CONTROL C"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping3.mappingKey = "3"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping3.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping3.fromHost = "GUI V"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping3.toGuest = "CONTROL V"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping4.mappingKey = "4"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping4.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping4.fromHost = "GUI P"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping4.toGuest = "CONTROL P"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping5.mappingKey = "5"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping5.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping5.fromHost = "GUI A"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping5.toGuest = "CONTROL A"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping6.mappingKey = "6"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping6.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping6.fromHost = "GUI S"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping6.toGuest = "CONTROL S"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping7.mappingKey = "7"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping7.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping7.fromHost = "GUI F"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping7.toGuest = "0x03d"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping8.mappingKey = "8"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping8.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping8.fromHost = "GUI W"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping8.toGuest = "ALT 0x03e"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping9.mappingKey = "9"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping9.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping9.fromHost = "CONTROL ALT 0xe"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping9.toGuest = "CONTROL ALT 0x153"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping10.mappingKey = "10"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping10.enabled = "FALSE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping10.fromHost = "0x11c"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping10.toGuest = "0x138"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping11.mappingKey = "11"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping11.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping11.fromHost = "GUI SHIFT C"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping11.toGuest = "GUI C"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping12.mappingKey = "12"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping12.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping12.fromHost = "GUI SHIFT H"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping12.toGuest = "GUI H"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping13.mappingKey = "13"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping13.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping13.fromHost = "GUI SHIFT M"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping13.toGuest = "GUI M"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping14.mappingKey = "14"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping14.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping14.fromHost = "GUI SHIFT P"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping14.toGuest = "GUI P"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping15.mappingKey = "15"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping15.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping15.fromHost = "GUI SHIFT F"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping15.toGuest = "GUI Q"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping16.mappingKey = "16"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping16.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping16.fromHost = "GUI SHIFT V"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping16.toGuest = "GUI V"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping17.mappingKey = "17"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping17.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping17.fromHost = "GUI SHIFT W"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping17.toGuest = "GUI W"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping18.mappingKey = "18"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping18.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping18.fromHost = "GUI SHIFT X"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping18.toGuest = "GUI X"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping19.mappingKey = "19"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping19.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping19.fromHost = "GUI SHIFT Z"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping19.toGuest = "GUI Z"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping20.mappingKey = "20"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping20.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping20.fromHost = "Mouse1 Control"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping20.toGuest = "Mouse2"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping21.mappingKey = "21"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping21.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping21.fromHost = "Mouse1 GUI"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping21.toGuest = "Mouse3"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping22.mappingKey = "22"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping22.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping22.fromHost = "GUI CONTROL"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping22.toGuest = "Ungrab"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping23.mappingKey = "23"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping23.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping23.fromHost = "GUI CONTROL F"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping23.toGuest = "Fullscreen"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping24.mappingKey = "24"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping24.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping24.fromHost = "GUI SHIFT U"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping24.toGuest = "Unity"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping25.mappingKey = "25"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping25.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping25.fromHost = "GUI CONTROL S"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping25.toGuest = "SingleWindow"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping26.mappingKey = "26"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping26.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping26.fromHost = "GUI 0x029"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping26.toGuest = "CycleWindow"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping27.mappingKey = "27"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping27.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping27.fromHost = "GUI SHIFT 0x029"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping27.toGuest = "CycleWindowReverse"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping28.mappingKey = "28"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping28.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping28.fromHost = "GUI H"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping28.toGuest = "HideApplication"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping29.mappingKey = "29"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping29.enabled = "TRUE"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping29.fromHost = "GUI M"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping29.toGuest = "MinimizeWindow"
2023-03-05T20:54:50.342Z In(05) main  DICT pref.keyboardAndMouse.profile3.mapping30.mappingKey = "30"
